Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2021-05-27 16:30:52,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 16:34:12,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 16:37:24,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 16:38:25,VR2Tx-486588,A69-1601-62147,,,,,19
2021-05-27 16:41:27,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 16:45:03,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 16:46:58,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 16:51:33,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 16:55:42,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 16:57:02,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 17:00:42,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 17:05:57,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 17:06:07,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 17:08:41,VR2Tx-486588,A69-1601-62147,,,,,19
2021-05-27 17:09:57,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 17:15:14,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 17:15:25,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 17:19:24,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 17:24:26,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 17:25:18,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 17:29:14,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 17:33:46,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 17:36:00,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 17:39:51,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 17:40:47,VR2Tx-486588,A69-1601-62147,,,,,19
2021-05-27 17:43:25,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 17:46:22,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 17:50:01,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 17:50:38,VR2Tx-486588,A69-1601-62147,,,,,19
2021-05-27 17:53:38,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 17:56:03,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 17:59:18,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 18:01:18,VR2Tx-486588,A69-1601-62147,,,,,19
2021-05-27 18:06:22,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 18:08:50,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 18:11:35,VR2Tx-486588,A69-1601-62147,,,,,19
2021-05-27 18:12:48,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 18:15:57,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 18:18:49,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 18:21:06,VR2Tx-486588,A69-1601-62147,,,,,19
2021-05-27 18:23:15,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 18:26:04,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 18:29:43,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 18:33:07,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 18:35:15,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 18:40:28,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 18:43:48,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 18:44:35,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 18:50:54,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 18:54:07,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 18:54:11,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 19:00:43,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 19:03:43,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 19:04:22,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 19:11:17,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 19:13:39,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 19:13:52,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 19:21:23,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 19:23:08,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 19:30:32,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 19:32:37,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 19:33:11,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 19:39:36,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 19:39:46,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 19:42:32,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 19:44:08,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 19:49:11,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 19:53:18,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 19:55:00,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 19:58:56,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 20:03:48,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 20:05:42,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 20:09:23,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 20:13:46,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 20:16:02,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 20:19:13,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 20:24:38,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 20:25:39,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 20:29:51,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 20:35:20,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 20:35:51,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 20:40:04,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 20:45:11,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 20:45:40,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 20:49:26,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 20:54:50,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 20:55:18,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 20:55:48,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 20:59:06,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 21:05:03,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 21:05:32,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 21:09:23,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 21:14:29,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 21:14:56,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 21:15:32,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 21:18:53,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 21:24:16,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 21:24:41,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 21:24:46,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 21:28:51,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 21:34:12,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 21:34:48,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 21:35:09,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 21:39:42,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 21:43:59,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 21:44:50,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 21:45:02,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 21:50:22,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 21:54:32,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 21:55:45,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 21:55:49,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 22:00:38,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 22:04:35,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 22:06:08,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 22:06:45,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 22:10:07,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 22:15:37,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 22:15:51,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 22:17:34,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 22:20:03,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 22:26:15,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 22:26:39,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 22:28:09,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 22:30:49,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 22:36:01,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 22:37:39,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 22:38:17,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 22:41:20,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 22:46:30,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 22:47:30,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 22:48:37,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 22:51:17,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 22:56:24,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 22:56:53,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 22:59:29,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 23:02:07,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 23:06:36,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 23:07:11,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 23:10:11,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 23:12:44,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 23:16:59,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 23:17:41,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 23:20:32,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 23:22:56,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 23:26:41,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 23:27:39,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 23:30:11,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 23:32:16,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 23:37:04,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 23:38:31,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 23:40:26,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 23:41:52,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 23:46:46,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 23:49:13,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 23:49:53,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-27 23:52:00,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-27 23:57:06,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-27 23:59:34,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-27 23:59:43,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 00:01:14,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 00:06:46,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 00:09:14,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 00:10:22,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 00:10:39,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 00:17:01,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 00:19:30,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 00:20:24,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 00:20:35,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 00:26:29,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 00:29:01,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 00:29:59,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 00:30:52,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 00:36:22,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 00:38:58,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 00:39:44,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 00:40:43,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 00:47:04,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 00:49:50,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 00:50:09,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 00:51:22,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 00:57:26,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 00:59:58,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 01:00:31,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 01:01:37,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 01:07:07,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 01:10:32,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 01:10:50,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 01:11:05,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 01:17:25,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 01:20:25,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 01:20:38,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 01:20:56,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 01:26:58,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 01:29:46,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 01:30:34,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 01:31:34,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 01:37:03,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 01:39:00,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 01:39:47,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 01:41:49,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 01:46:09,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 01:48:25,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 01:49:11,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 01:51:14,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 01:55:18,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 01:58:12,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 01:58:55,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 02:01:01,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 02:04:34,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 02:08:43,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 02:09:21,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 02:11:32,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 02:14:01,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 02:18:42,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 02:19:10,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 02:21:30,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 02:23:53,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 02:29:37,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 02:29:46,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 02:32:24,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 02:34:35,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 02:39:54,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 02:40:25,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 02:43:07,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 02:44:57,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 02:49:07,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 02:50:57,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 02:53:29,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 02:54:37,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 02:58:31,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 03:00:59,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 03:03:12,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 03:04:54,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 03:08:17,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 03:11:59,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 03:13:33,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 03:14:26,VR2Tx-486588,A69-1601-62148,,,,,19
2021-05-28 03:18:45,VR2Tx-486588,A69-1601-62151,,,,,19
2021-05-28 03:22:57,VR2Tx-486588,A69-1601-62150,,,,,19
2021-05-28 03:23:13,VR2Tx-486588,A69-1601-62149,,,,,19
2021-05-28 03:24:27,VR2Tx-486588,A69-1601-62148,,,,,19
